Linux 6.8.0-94-generic (edge-7bf6f060000000000000ac1f6b24deb2) 	05/26/26 	_x86_64_	(48 CPU)

01:55:31     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:09:21     all    0.46    0.00    2.50    0.02    0.00    1.45    0.00    0.76    0.00   94.78
02:09:22     all    0.53    0.00    2.65    0.06    0.00    1.79    0.00    0.84    0.00   94.14
02:09:23     all    0.88    0.00    2.92    0.06    0.00    1.26    0.00    1.32    0.00   93.56
02:09:24     all    1.62    0.00    2.90    0.10    0.00    1.20    0.00    1.01    0.00   93.18
02:09:25     all    0.34    0.00    2.31    0.04    0.00    1.20    0.00    0.71    0.00   95.41
02:09:26     all    0.34    0.00    2.45    0.08    0.00    1.26    0.00    1.17    0.00   94.64
02:09:27     all    0.40    0.00    2.45    0.02    0.00    1.42    0.00    0.86    0.00   94.83
02:09:28     all    1.14    0.00    2.57    0.11    0.00    1.14    0.00    1.07    0.00   93.99
02:09:29     all    0.31    0.00    2.31    0.00    0.00    1.22    0.00    0.65    0.00   95.49
02:09:30     all    2.65    0.00    2.88    0.13    0.00    1.66    0.00    1.99    0.00   90.68
02:09:31     all    1.17    0.00    2.43    0.02    0.00    1.38    0.00    0.75    0.00   94.21
02:09:32     all    0.61    0.00    2.38    0.06    0.00    1.03    0.00    1.03    0.00   94.87
02:09:33     all    1.16    0.00    2.67    0.02    0.00    1.20    0.00    1.35    0.00   93.61
02:09:34     all    0.88    0.00    2.86    0.04    0.00    1.47    0.00    1.11    0.00   93.63
02:09:35     all    0.38    0.00    2.32    0.02    0.00    1.38    0.00    0.71    0.00   95.18
02:09:36     all    0.38    0.00    2.58    0.06    0.00    1.57    0.00    0.94    0.00   94.46
02:09:37     all    0.44    0.00    2.45    0.00    0.00    1.84    0.00    0.82    0.00   94.40
02:09:38     all    1.11    0.00    2.81    0.08    0.00    1.64    0.00    0.80    0.00   93.56
02:09:39     all    0.82    0.00    2.04    0.02    0.00    1.16    0.00    0.76    0.00   95.21
02:09:40     all    0.50    0.00    2.25    0.10    0.00    1.47    0.00    0.78    0.00   94.86
02:09:41     all    0.40    0.00    2.29    0.02    0.00    1.30    0.00    1.07    0.00   94.87
02:09:42     all    0.57    0.00    2.39    0.06    0.00    1.45    0.00    0.88    0.00   94.66
02:09:43     all    0.88    0.00    2.71    0.04    0.00    1.20    0.00    2.62    0.00   92.55
02:09:44     all    1.03    0.00    2.48    0.02    0.00    1.51    0.00    0.97    0.00   93.99
02:09:45     all    0.74    0.00    2.26    0.02    0.00    1.39    0.00    0.91    0.00   94.69
02:09:46     all    0.36    0.00    2.21    0.06    0.00    1.32    0.00    1.09    0.00   94.90
02:09:47     all    0.80    0.00    2.31    0.06    0.00    1.36    0.00    1.05    0.00   94.39
02:09:48     all    0.84    0.00    2.54    0.02    0.00    1.76    0.00    0.86    0.00   93.97
02:09:49     all    0.99    0.00    2.31    0.00    0.00    1.45    0.00    0.88    0.00   94.38
02:09:50     all    0.57    0.00    2.27    0.08    0.00    1.41    0.00    0.96    0.00   94.69
02:09:51     all    0.67    0.00    2.42    0.00    0.00    1.32    0.00    1.14    0.00   94.45
02:09:52     all    0.40    0.00    2.39    0.04    0.00    1.61    0.00    1.09    0.00   94.40
02:09:53     all    0.86    0.00    2.98    0.00    0.00    1.70    0.00    1.41    0.00   93.01
02:09:54     all    1.53    0.00    3.09    0.13    0.00    1.64    0.00    1.09    0.00   92.53
02:09:55     all    0.36    0.00    2.43    0.04    0.00    1.99    0.00    0.80    0.00   94.38
02:09:56     all    0.38    0.00    2.69    0.04    0.00    2.04    0.00    2.29    0.00   92.53
02:09:57     all    0.40    0.00    2.75    0.06    0.00    1.91    0.00    0.94    0.00   93.91
02:09:58     all    0.40    0.00    2.77    0.04    0.00    2.16    0.00    1.93    0.00   92.66
02:09:59     all    0.69    0.00    2.49    0.06    0.00    1.66    0.00    0.80    0.00   94.30
02:10:00     all    0.73    0.00    2.49    0.00    0.00    2.01    0.00    1.03    0.00   93.73
02:10:01     all    0.13    0.00    2.56    0.08    0.00    2.06    0.00    1.15    0.00   93.95
02:10:02     all    1.34    0.00    2.66    0.04    0.00    2.05    0.00    0.73    0.00   93.17
02:10:03     all    0.50    0.00    2.92    0.06    0.00    1.66    0.00    1.64    0.00   93.15
02:10:04     all    1.11    0.00    2.78    0.02    0.00    1.75    0.00    1.05    0.00   93.29
02:10:05     all    0.73    0.00    2.54    0.06    0.00    1.83    0.00    0.99    0.00   93.81
02:10:06     all    0.52    0.00    2.51    0.02    0.00    2.01    0.00    0.94    0.00   93.99
02:10:07     all    1.33    0.00    2.73    0.04    0.00    1.91    0.00    1.24    0.00   92.72
02:10:08     all    0.78    0.00    2.58    0.04    0.00    1.78    0.00    0.99    0.00   93.80
02:10:09     all    1.53    0.00    2.75    0.08    0.00    1.45    0.00    0.86    0.00   93.32
02:10:10     all    0.52    0.00    2.52    0.06    0.00    1.49    0.00    0.82    0.00   94.57
02:10:11     all    0.40    0.00    2.37    0.02    0.00    1.43    0.00    0.97    0.00   94.79
02:10:12     all    0.34    0.00    2.54    0.02    0.00    1.87    0.00    1.05    0.00   94.17
02:10:13     all    0.42    0.00    2.88    0.13    0.00    1.58    0.00    2.52    0.00   92.46
02:10:14     all    1.01    0.00    2.69    0.08    0.00    1.51    0.00    1.15    0.00   93.54
02:10:15     all    0.59    0.00    2.38    0.02    0.00    1.07    0.00    0.97    0.00   94.97
02:10:16     all    0.59    0.00    2.42    0.02    0.00    1.83    0.00    0.95    0.00   94.20
02:10:17     all    0.55    0.00    2.52    0.06    0.00    1.91    0.00    1.26    0.00   93.70
02:10:18     all    0.73    0.00    2.75    0.17    0.00    1.80    0.00    1.09    0.00   93.46
02:10:19     all    0.76    0.00    2.50    0.02    0.00    1.57    0.00    0.78    0.00   94.36
02:10:20     all    1.24    0.00    2.62    0.04    0.00    1.45    0.00    0.84    0.00   93.81
02:10:21     all    0.38    0.00    2.37    0.06    0.00    1.53    0.00    0.98    0.00   94.64
02:10:22     all    0.40    0.00    2.50    0.04    0.00    1.76    0.00    0.86    0.00   94.42
02:10:23     all    0.52    0.00    2.77    0.08    0.00    1.66    0.00    1.24    0.00   93.68
02:10:24     all    3.49    0.00    3.52    0.23    0.00    1.75    0.00    2.69    0.00   88.32
02:10:25     all    0.95    0.00    2.86    0.17    0.00    1.81    0.00    2.32    0.00   91.89
02:10:26     all    0.42    0.00    2.54    0.04    0.00    1.91    0.00    0.92    0.00   94.14
02:10:27     all    0.36    0.00    2.35    0.04    0.00    1.95    0.00    1.01    0.00   94.27
02:10:28     all    0.48    0.00    2.62    0.02    0.00    2.01    0.00    1.07    0.00   93.80
02:10:29     all    0.59    0.00    2.60    0.00    0.00    1.93    0.00    0.96    0.00   93.91
02:10:30     all    0.61    0.00    2.49    0.02    0.00    1.74    0.00    1.13    0.00   93.99
02:10:31     all    0.40    0.00    2.45    0.02    0.00    1.91    0.00    0.96    0.00   94.20
02:10:32     all    0.57    0.00    2.47    0.10    0.00    1.95    0.00    1.03    0.00   93.88
02:10:33     all    0.31    0.00    2.54    0.00    0.00    1.66    0.00    1.15    0.00   94.33
02:10:34     all    0.82    0.00    2.90    0.08    0.00    1.58    0.00    1.51    0.00   93.11
02:10:35     all    0.46    0.00    2.77    0.02    0.00    1.85    0.00    1.09    0.00   93.79
02:10:36     all    0.86    0.00    2.37    0.02    0.00    2.00    0.00    0.95    0.00   93.78
02:10:37     all    0.44    0.00    2.92    0.04    0.00    1.93    0.00    1.85    0.00   92.80
02:10:38     all    0.61    0.00    2.69    0.02    0.00    2.08    0.00    1.05    0.00   93.52
02:10:39     all    0.96    0.00    1.68    0.02    0.00    0.94    0.00    1.03    0.00   95.35
02:10:40     all    0.63    0.00    0.52    0.04    0.00    0.02    0.00    0.92    0.00   97.84
02:10:41     all    0.40    0.00    0.52    0.04    0.00    0.04    0.00    0.96    0.00   98.01
02:10:42     all    0.40    0.00    0.61    0.06    0.00    0.02    0.00    1.11    0.00   97.76
02:10:43     all    0.21    0.00    0.67    0.04    0.00    0.00    0.00    1.34    0.00   97.67
02:10:44     all    1.39    0.00    1.24    0.13    0.00    0.02    0.00    1.47    0.00   95.75
02:10:45     all    2.19    0.00    1.05    0.17    0.00    0.06    0.00    1.18    0.00   95.36
02:10:46     all    0.40    0.00    0.63    0.02    0.00    0.00    0.00    1.45    0.00   97.46
02:10:47     all    0.29    0.00    0.63    0.04    0.00    0.00    0.00    1.30    0.00   97.71
02:10:48     all    0.86    0.00    0.92    0.15    0.00    0.02    0.00    1.11    0.00   96.91
02:10:49     all    0.42    0.00    0.80    0.04    0.00    0.00    0.00    2.16    0.00   96.56
02:10:50     all    1.43    0.00    0.76    0.06    0.00    0.00    0.00    1.26    0.00   96.47
02:10:51     all    1.26    0.00    0.63    0.02    0.00    0.00    0.00    1.91    0.00   96.16
02:10:52     all    0.88    0.00    0.69    0.04    0.00    0.00    0.00    1.30    0.00   97.09
02:10:53     all    0.54    0.00    0.75    0.10    0.00    0.00    0.00    1.49    0.00   97.05
02:10:54     all    1.43    0.00    1.24    0.08    0.00    0.06    0.00    2.02    0.00   95.17
02:10:55     all    1.03    0.00    0.97    0.08    0.00    0.06    0.00    1.18    0.00   96.68
02:10:56     all    0.46    0.00    0.96    0.00    0.00    0.00    0.00    2.64    0.00   95.89
02:10:57     all    0.23    0.00    0.71    0.04    0.00    0.00    0.00    1.13    0.00   97.86
02:10:58     all    0.38    0.00    0.48    0.04    0.00    0.00    0.00    1.18    0.00   97.92
02:10:59     all    0.38    0.00    0.65    0.02    0.00    0.02    0.00    0.92    0.00   97.97
02:11:00     all    1.36    0.00    0.80    0.08    0.00    0.00    0.00    0.92    0.00   96.83
02:11:01     all    0.31    0.00    0.50    0.02    0.00    0.00    0.00    1.07    0.00   98.07
02:11:02     all    0.50    0.00    1.03    0.08    0.00    0.06    0.00    2.54    0.00   95.75
02:11:03     all    1.24    0.00    0.86    0.06    0.00    0.02    0.00    1.38    0.00   96.38
02:11:04     all    0.44    0.00    0.97    0.02    0.00    0.00    0.00    1.58    0.00   96.95
02:11:05     all    1.20    0.00    0.78    0.02    0.00    0.00    0.00    1.15    0.00   96.85
02:11:06     all    0.44    0.00    0.73    0.08    0.00    0.00    0.00    1.32    0.00   97.42
02:11:07     all    2.29    0.00    0.76    0.04    0.00    0.06    0.00    0.99    0.00   95.87
02:11:08     all    1.03    0.00    0.88    0.10    0.00    0.00    0.00    1.32    0.00   96.62
02:11:09     all    2.98    0.00    1.45    0.06    0.00    0.48    0.00    0.84    0.00   94.18
02:11:10     all    1.03    0.00    2.69    0.02    0.00    1.58    0.00    0.76    0.00   93.90
02:11:11     all    0.63    0.00    2.64    0.04    0.00    1.72    0.00    1.11    0.00   93.86
02:11:12     all    0.48    0.00    2.29    0.06    0.00    1.49    0.00    1.03    0.00   94.62
02:11:13     all    0.46    0.00    2.62    0.06    0.00    2.01    0.00    1.24    0.00   93.56
02:11:14     all    0.63    0.00    2.69    0.02    0.00    1.78    0.00    1.18    0.00   93.70
02:11:15     all    1.10    0.00    3.08    0.11    0.00    1.56    0.00    2.00    0.00   92.16
02:11:16     all    0.40    0.00    2.48    0.04    0.00    1.22    0.00    0.88    0.00   94.92
02:11:17     all    0.52    0.00    2.71    0.02    0.00    1.76    0.00    1.20    0.00   93.79
02:11:18     all    0.63    0.00    2.66    0.13    0.00    1.78    0.00    0.99    0.00   93.77
02:11:19     all    0.38    0.00    2.44    0.02    0.00    1.58    0.00    1.05    0.00   94.47
02:11:20     all    2.61    0.00    3.08    0.15    0.00    1.60    0.00    0.95    0.00   91.61
02:11:21     all    0.90    0.00    2.59    0.06    0.00    1.30    0.00    0.99    0.00   94.16
02:11:22     all    1.43    0.00    2.57    0.02    0.00    1.58    0.00    0.97    0.00   93.44
02:11:23     all    0.57    0.00    2.58    0.00    0.00    1.47    0.00    1.26    0.00   94.10
02:11:24     all    1.07    0.00    2.52    0.15    0.00    1.22    0.00    1.30    0.00   93.74
02:11:25     all    1.11    0.00    2.85    0.10    0.00    1.09    0.00    0.97    0.00   93.85
02:11:26     all    0.67    0.00    2.31    0.04    0.00    0.99    0.00    1.20    0.00   94.77
02:11:27     all    0.44    0.00    2.39    0.04    0.00    1.22    0.00    0.98    0.00   94.91
02:11:28     all    0.59    0.00    2.85    0.13    0.00    1.59    0.00    1.91    0.00   92.91
02:11:29     all    0.65    0.00    2.19    0.00    0.00    1.22    0.00    0.74    0.00   95.21
02:11:30     all    0.50    0.00    2.35    0.06    0.00    1.22    0.00    0.92    0.00   94.89
02:11:31     all    3.36    0.00    2.75    0.04    0.00    1.38    0.00    0.86    0.00   91.59
02:11:32     all    0.55    0.00    2.44    0.04    0.00    1.39    0.00    1.03    0.00   94.56
02:11:33     all    0.48    0.00    2.50    0.04    0.00    1.15    0.00    1.36    0.00   94.42
02:11:34     all    0.61    0.00    2.52    0.02    0.00    1.09    0.00    1.41    0.00   94.35
02:11:35     all    0.52    0.00    2.44    0.06    0.00    1.34    0.00    0.78    0.00   94.84
02:11:36     all    0.92    0.00    2.59    0.00    0.00    1.20    0.00    0.95    0.00   94.33
02:11:37     all    1.09    0.00    2.57    0.06    0.00    1.59    0.00    0.90    0.00   93.79
02:11:38     all    0.59    0.00    2.96    0.23    0.00    1.56    0.00    0.90    0.00   93.71
02:11:39     all    1.09    0.00    2.63    0.17    0.00    1.41    0.00    0.80    0.00   93.88
02:11:40     all    0.63    0.00    2.18    0.02    0.00    1.22    0.00    0.73    0.00   95.19
02:11:41     all    1.03    0.00    2.63    0.04    0.00    1.33    0.00    1.03    0.00   93.94
02:11:42     all    0.50    0.00    2.71    0.06    0.00    1.35    0.00    2.17    0.00   93.19
02:11:43     all    0.50    0.00    2.69    0.06    0.00    1.32    0.00    1.47    0.00   93.91
02:11:44     all    1.74    0.00    3.05    0.17    0.00    1.35    0.00    1.26    0.00   92.43
02:11:45     all    2.44    0.00    2.54    0.15    0.00    1.09    0.00    0.99    0.00   92.80
02:11:46     all    0.76    0.00    2.40    0.00    0.00    0.97    0.00    1.03    0.00   94.85
02:11:47     all    0.78    0.00    2.48    0.06    0.00    1.20    0.00    1.22    0.00   94.26
02:11:48     all    0.38    0.00    2.62    0.04    0.00    1.49    0.00    0.94    0.00   94.50
02:11:49     all    0.50    0.00    2.67    0.06    0.00    1.53    0.00    0.99    0.00   94.23
02:11:50     all    0.40    0.00    2.50    0.02    0.00    1.32    0.00    0.88    0.00   94.83
02:11:51     all    1.70    0.00    2.78    0.02    0.00    1.43    0.00    1.22    0.00   92.85
02:11:52     all    0.61    0.00    2.39    0.04    0.00    1.55    0.00    0.96    0.00   94.40
02:11:53     all    0.42    0.00    2.63    0.08    0.00    1.64    0.00    1.22    0.00   93.99
02:11:54     all    0.75    0.00    2.72    0.04    0.00    1.63    0.00    1.19    0.00   93.63
02:11:55     all    1.35    0.00    2.71    0.08    0.00    1.12    0.00    0.99    0.00   93.75
02:11:56     all    0.67    0.00    2.67    0.00    0.00    1.16    0.00    2.90    0.00   92.58
02:11:57     all    0.44    0.00    2.66    0.06    0.00    1.76    0.00    0.98    0.00   94.08
02:11:58     all    0.25    0.00    2.62    0.00    0.00    1.64    0.00    0.92    0.00   94.54
02:11:59     all    0.59    0.00    2.60    0.08    0.00    1.30    0.00    1.07    0.00   94.31
02:12:00     all    0.63    0.00    2.56    0.04    0.00    1.57    0.00    0.78    0.00   94.38
02:12:01     all    0.86    0.00    2.54    0.08    0.00    1.43    0.00    0.82    0.00   94.25
02:12:02     all    0.42    0.00    2.54    0.06    0.00    1.20    0.00    0.86    0.00   94.88
02:12:03     all    0.61    0.00    2.67    0.11    0.00    1.09    0.00    1.26    0.00   94.26
02:12:04     all    1.72    0.00    2.75    0.04    0.00    1.07    0.00    1.01    0.00   93.40
02:12:05     all    0.40    0.00    2.65    0.11    0.00    1.18    0.00    1.34    0.00   94.27
02:12:06     all    1.55    0.00    2.62    0.00    0.00    1.11    0.00    0.88    0.00   93.83
02:12:07     all    1.75    0.00    2.52    0.06    0.00    1.05    0.00    0.99    0.00   93.63
02:12:08     all    0.38    0.00    2.39    0.00    0.00    1.13    0.00    0.82    0.00   95.28
02:12:09     all    0.55    0.00    1.95    0.10    0.00    0.82    0.00    0.90    0.00   95.63
02:12:10     all    1.07    0.00    0.69    0.11    0.00    0.02    0.00    2.00    0.00   96.11
02:12:11     all    1.22    0.00    0.67    0.34    0.00    0.04    0.00    1.30    0.00   96.44
02:12:12     all    1.24    0.00    0.78    0.06    0.00    0.02    0.00    0.99    0.00   96.91
02:12:13     all    0.61    0.00    0.84    0.10    0.00    0.04    0.00    1.57    0.00   96.79
02:12:14     all    1.53    0.00    1.01    0.17    0.00    0.02    0.00    1.17    0.00   96.10
02:12:15     all    1.03    0.00    0.82    0.08    0.00    0.00    0.00    1.66    0.00   96.39
